GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0001671	0.485226916521387	1.54093701996928	0.656690226663417	1	32	ATPase activator activity	0.0009765625	0.708524475144366
GO:0015296	0.485226916521387	1.54093701996928	0.656690226663417	1	32	anion:cation symporter activity	0.0009765625	0.708524475144366
GO:0050145	0.485226916521387	1.54093701996928	0.656690226663417	1	32	nucleoside monophosphate kinase activity	0.0009765625	0.708524475144366
GO:0005003	0.485226916521387	1.54093701996928	0.656690226663417	1	32	ephrin receptor activity	0.0009765625	0.708524475144366
GO:0061659	0.485583584258423	1.06856662190736	6.56690226663417	7	320	ubiquitin-like protein ligase activity	6.8359375e-05	0.708524475144366
GO:0017016	0.494487474954085	1.03860021208908	10.6096514745308	11	517	Ras GTPase binding	4.1153956952961e-05	0.7189206892992
GO:0005504	0.495807371930483	1.49270833333333	0.677211796246649	1	33	fatty acid binding	0.000918273645546373	0.7189206892992
GO:0071837	0.495807371930483	1.49270833333333	0.677211796246649	1	33	HMG box domain binding	0.000918273645546373	0.7189206892992
GO:0015605	0.495807371930483	1.49270833333333	0.677211796246649	1	33	organophosphate ester transmembrane transporter activity	0.000918273645546373	0.7189206892992
GO:0061134	0.499611493520911	1.07588357588358	4.65839629539361	5	227	peptidase regulator activity	9.70327388460867e-05	0.723306499200321
GO:0005179	0.500679918486043	1.12837659646611	2.66780404582013	3	130	hormone activity	0.000177514792899408	0.723724243543688
GO:0005319	0.502343868126311	1.09182596779719	3.67336095539849	4	179	lipid transporter activity	0.000124840048687619	0.725000170484008
GO:0042578	0.50535591271769	1.02721034781923	11.6972946624421	12	570	phosphoric ester hydrolase activity	3.69344413665743e-05	0.727130904243339
GO:0016628	0.506170866531462	1.4474025974026	0.697733365829881	1	34	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	0.000865051903114187	0.727130904243339
GO:0015295	0.506170866531462	1.4474025974026	0.697733365829881	1	34	solute:proton symporter activity	0.000865051903114187	0.727130904243339
GO:0004888	0.513530373056194	1.00714471243043	28.8122836948574	29	1404	transmembrane signaling receptor activity	1.47117312359478e-05	0.734887525313182
GO:0005506	0.515359501484933	1.07326273812411	3.73492566414818	4	182	iron ion binding	0.000120758362516604	0.734887525313182
GO:0008144	0.515947419582147	1.10217151269783	2.72936875456983	3	133	drug binding	0.000169596924642433	0.734887525313182
GO:0004709	0.516321838905382	1.4047619047619	0.718254935413112	1	35	MAP kinase kinase kinase activity	0.000816326530612245	0.734887525313182
GO:1904680	0.516321838905382	1.4047619047619	0.718254935413112	1	35	peptide transmembrane transporter activity	0.000816326530612245	0.734887525313182
GO:0005243	0.516321838905382	1.4047619047619	0.718254935413112	1	35	gap junction channel activity	0.000816326530612245	0.734887525313182
GO:0030594	0.519663124056261	1.06721326849135	3.75544723373142	4	183	neurotransmitter receptor activity	0.000119442204903103	0.73851053464657
GO:0005267	0.523948737255477	1.06123101518785	3.77596880331465	4	184	potassium channel activity	0.000118147448015123	0.738840519174284
GO:0016741	0.525244321222278	1.03433517463355	5.80760419205459	6	283	transferase activity, transferring one-carbon groups	7.49166552210666e-05	0.738840519174284
GO:0004725	0.525985944120299	1.08536320139191	2.77041189373629	3	135	protein tyrosine phosphatase activity	0.000164609053497942	0.738840519174284
GO:0031435	0.526264637041165	1.36455782312925	0.738776504996344	1	36	mitogen-activated protein kinase kinase kinase binding	0.000771604938271605	0.738840519174284
GO:0046966	0.526264637041165	1.36455782312925	0.738776504996344	1	36	thyroid hormone receptor binding	0.000771604938271605	0.738840519174284
GO:0019957	0.526264637041165	1.36455782312925	0.738776504996344	1	36	C-C chemokine binding	0.000771604938271605	0.738840519174284
GO:0140326	0.526264637041165	1.36455782312925	0.738776504996344	1	36	ATPase-coupled intramembrane lipid transporter activity	0.000771604938271605	0.738840519174284
GO:0005112	0.526264637041165	1.36455782312925	0.738776504996344	1	36	Notch binding	0.000771604938271605	0.738840519174284
GO:0048365	0.529499020715645	1.13706102966246	1.76485498415793	2	86	Rac GTPase binding	0.000270416441319632	0.742258445957883
GO:0002039	0.535729063737901	1.1236276849642	1.78537655374116	2	87	p53 binding	0.000264235698242833	0.742404875712371
GO:0003678	0.535729063737901	1.1236276849642	1.78537655374116	2	87	DNA helicase activity	0.000264235698242833	0.742404875712371
GO:0016493	0.536003520180268	1.3265873015873	0.759298074579576	1	37	C-C chemokine receptor activity	0.000730460189919649	0.742404875712371
GO:0008536	0.536003520180268	1.3265873015873	0.759298074579576	1	37	Ran GTPase binding	0.000730460189919649	0.742404875712371
GO:0016831	0.536003520180268	1.3265873015873	0.759298074579576	1	37	carboxy-lyase activity	0.000730460189919649	0.742404875712371
GO:0080025	0.536003520180268	1.3265873015873	0.759298074579576	1	37	phosphatidylinositol-3,5-bisphosphate binding	0.000730460189919649	0.742404875712371
GO:0015662	0.536003520180268	1.3265873015873	0.759298074579576	1	37	ion transmembrane transporter activity, phosphorylative mechanism	0.000730460189919649	0.742404875712371
GO:0030742	0.536003520180268	1.3265873015873	0.759298074579576	1	37	GTP-dependent protein binding	0.000730460189919649	0.742404875712371
GO:0035591	0.541902278444581	1.11050674363102	1.8058981233244	2	88	signaling adaptor activity	0.000258264462809917	0.749456504316797
GO:0042393	0.545234202238	1.02009368836292	4.9046551303924	5	239	histone binding	8.75334815566954e-05	0.750254066924854
GO:0050321	0.545542660623871	1.29066924066924	0.779819644162808	1	38	tau-protein kinase activity	0.000692520775623269	0.750254066924854
GO:0043015	0.545542660623871	1.29066924066924	0.779819644162808	1	38	gamma-tubulin binding	0.000692520775623269	0.750254066924854
GO:0008013	0.545712818075729	1.05322966507177	2.85249817206922	3	139	beta-catenin binding	0.000155271466280213	0.750254066924854
GO:0043621	0.554077074667432	1.085159470601	1.84694126249086	2	90	protein self-association	0.000246913580246914	0.759490181455929
GO:0050840	0.554077074667432	1.085159470601	1.84694126249086	2	90	extracellular matrix binding	0.000246913580246914	0.759490181455929
GO:0071855	0.554886145503362	1.25664160401003	0.80034121374604	1	39	neuropeptide receptor binding	0.000657462195923734	0.759490181455929
GO:0008017	0.562041551018933	0.991262776129245	7.05941993663173	7	344	microtubule binding	5.91535965386696e-05	0.766814480480364
GO:0036312	0.564037978514843	1.22435897435897	0.820862783329271	1	40	phosphatidylinositol 3-kinase regulatory subunit binding	0.000625	0.766814480480364
GO:0003746	0.564037978514843	1.22435897435897	0.820862783329271	1	40	translation elongation factor activity	0.000625	0.766814480480364
GO:0017147	0.564037978514843	1.22435897435897	0.820862783329271	1	40	Wnt-protein binding	0.000625	0.766814480480364
GO:0042562	0.564954024058562	1.02293233082707	2.93458445040214	3	143	hormone binding	0.000146706440412734	0.766814480480364
GO:0004867	0.566021464578717	1.06093874303898	1.88798440165732	2	92	serine-type endopeptidase inhibitor activity	0.000236294896030246	0.766814480480364
GO:0098632	0.566021464578717	1.06093874303898	1.88798440165732	2	92	cell-cell adhesion mediator activity	0.000236294896030246	0.766814480480364
GO:0016779	0.56968612985471	1.01562659065459	2.95510601998538	3	144	nucleotidyltransferase activity	0.000144675925925926	0.770646277886771
GO:0019787	0.572570547095372	0.977094972067039	11.245820131611	11	548	ubiquitin-like protein transferase activity	3.66295487239597e-05	0.770646277886771
GO:0001637	0.573002081618396	1.19369047619048	0.841384352912503	1	41	G protein-coupled chemoattractant receptor activity	0.000594883997620464	0.770646277886771
GO:0016877	0.573002081618396	1.19369047619048	0.841384352912503	1	41	ligase activity, forming carbon-sulfur bonds	0.000594883997620464	0.770646277886771
GO:0004950	0.573002081618396	1.19369047619048	0.841384352912503	1	41	chemokine receptor activity	0.000594883997620464	0.770646277886771
GO:0003777	0.577734036817889	1.03777109058836	1.92902754082379	2	94	microtubule motor activity	0.000226346763241286	0.77588594235456
GO:0015491	0.581782296702828	1.16451800232288	0.861905922495735	1	42	cation:cation antiporter activity	0.000566893424036281	0.777945203660266
GO:0003899	0.581782296702828	1.16451800232288	0.861905922495735	1	42	DNA-directed 5'-3' RNA polymerase activity	0.000566893424036281	0.777945203660266
GO:0050750	0.581782296702828	1.16451800232288	0.861905922495735	1	42	low-density lipoprotein particle receptor binding	0.000566893424036281	0.777945203660266
GO:0015631	0.588883622813925	0.964552198101887	9.31679259078723	9	454	tubulin binding	4.3664732480739e-05	0.779338343295859
GO:0016791	0.589385275973866	0.965038675267376	7.24411406288082	7	353	phosphatase activity	5.61757176447929e-05	0.779338343295859
GO:0005540	0.590382387216583	1.13673469387755	0.882427492078967	1	43	hyaluronic acid binding	0.000540832882639265	0.779338343295859
GO:0001965	0.590382387216583	1.13673469387755	0.882427492078967	1	43	G-protein alpha-subunit binding	0.000540832882639265	0.779338343295859
GO:0004812	0.590382387216583	1.13673469387755	0.882427492078967	1	43	aminoacyl-tRNA ligase activity	0.000540832882639265	0.779338343295859
GO:0016875	0.590382387216583	1.13673469387755	0.882427492078967	1	43	ligase activity, forming carbon-oxygen bonds	0.000540832882639265	0.779338343295859
GO:0000993	0.590382387216583	1.13673469387755	0.882427492078967	1	43	RNA polymerase II complex binding	0.000540832882639265	0.779338343295859
GO:0035250	0.590382387216583	1.13673469387755	0.882427492078967	1	43	UDP-galactosyltransferase activity	0.000540832882639265	0.779338343295859
GO:0005248	0.590382387216583	1.13673469387755	0.882427492078967	1	43	voltage-gated sodium channel activity	0.000540832882639265	0.779338343295859
GO:0031267	0.591927576138176	0.962358469456254	11.4099926882769	11	556	small GTPase binding	3.55830443558822e-05	0.780268168545778
GO:0000217	0.598806039765519	1.11024363233666	0.902949061662198	1	44	DNA secondary structure binding	0.000516528925619835	0.786969245704408
GO:0016799	0.598806039765519	1.11024363233666	0.902949061662198	1	44	hydrolase activity, hydrolyzing N-glycosyl compounds	0.000516528925619835	0.786969245704408
GO:0042802	0.599555233526957	0.971283931221088	53.3150377772362	52	2598	identical protein binding	7.70415568083698e-06	0.786969245704408
GO:0017111	0.60526257022059	0.9583686658605	20.808871557397	20	1014	nucleoside-triphosphatase activity	1.94515442580986e-05	0.792845052161952
GO:0097747	0.607056865678211	1.08495670995671	0.92347063124543	1	45	RNA polymerase activity	0.000493827160493827	0.792845052161952
GO:0034062	0.607056865678211	1.08495670995671	0.92347063124543	1	45	5'-3' RNA polymerase activity	0.000493827160493827	0.792845052161952
GO:0046982	0.609703302865156	0.946460865542331	8.43436509870826	8	411	protein heterodimerization activity	4.73594165319883e-05	0.792845052161952
GO:0042277	0.612431194069972	0.944070193944334	8.45488666829149	8	412	peptide binding	4.71297954566877e-05	0.792845052161952
GO:0030506	0.615138402539446	1.06079365079365	0.943992200828662	1	46	ankyrin binding	0.000472589792060492	0.792845052161952
GO:1901682	0.615138402539446	1.06079365079365	0.943992200828662	1	46	sulfur compound transmembrane transporter activity	0.000472589792060492	0.792845052161952
GO:0015298	0.615138402539446	1.06079365079365	0.943992200828662	1	46	solute:cation antiporter activity	0.000472589792060492	0.792845052161952
GO:0070325	0.615138402539446	1.06079365079365	0.943992200828662	1	46	lipoprotein particle receptor binding	0.000472589792060492	0.792845052161952
GO:0060590	0.615138402539446	1.06079365079365	0.943992200828662	1	46	ATPase regulator activity	0.000472589792060492	0.792845052161952
GO:0140303	0.615138402539446	1.06079365079365	0.943992200828662	1	46	intramembrane lipid transporter activity	0.000472589792060492	0.792845052161952
GO:0005109	0.615138402539446	1.06079365079365	0.943992200828662	1	46	frizzled binding	0.000472589792060492	0.792845052161952
GO:0017112	0.615138402539446	1.06079365079365	0.943992200828662	1	46	Rab guanyl-nucleotide exchange factor activity	0.000472589792060492	0.792845052161952
GO:0016209	0.62225442062574	0.95436754176611	2.09320009748964	2	102	antioxidant activity	0.000192233756247597	0.79641077047202
GO:0001530	0.62305411569255	1.03768115942029	0.964513770411894	1	47	lipopolysaccharide binding	0.000452693526482571	0.79641077047202
GO:0016776	0.62305411569255	1.03768115942029	0.964513770411894	1	47	phosphotransferase activity, phosphate group as acceptor	0.000452693526482571	0.79641077047202
GO:0061631	0.62305411569255	1.03768115942029	0.964513770411894	1	47	ubiquitin conjugating enzyme activity	0.000452693526482571	0.79641077047202
GO:0017069	0.62305411569255	1.03768115942029	0.964513770411894	1	47	snRNA binding	0.000452693526482571	0.79641077047202
GO:0005326	0.62305411569255	1.03768115942029	0.964513770411894	1	47	neurotransmitter transmembrane transporter activity	0.000452693526482571	0.79641077047202
GO:0005537	0.630807399711186	1.01555217831814	0.985035339995125	1	48	mannose binding	0.000434027777777778	0.801903105386275
GO:0043175	0.630807399711186	1.01555217831814	0.985035339995125	1	48	RNA polymerase core enzyme binding	0.000434027777777778	0.801903105386275
GO:0022829	0.630807399711186	1.01555217831814	0.985035339995125	1	48	wide pore channel activity	0.000434027777777778	0.801903105386275
GO:0009881	0.630807399711186	1.01555217831814	0.985035339995125	1	48	photoreceptor activity	0.000434027777777778	0.801903105386275
GO:0098631	0.632802737122552	0.935560859188544	2.13424323665611	2	104	cell adhesion mediator activity	0.00018491124260355	0.80224172137941
GO:0072341	0.632802737122552	0.935560859188544	2.13424323665611	2	104	modified amino acid binding	0.00018491124260355	0.80224172137941
GO:0001968	0.638401579841229	0.994345238095238	1.00555690957836	1	49	fibronectin binding	0.00041649312786339	0.806036280398178
GO:0005048	0.638401579841229	0.994345238095238	1.00555690957836	1	49	signal sequence binding	0.00041649312786339	0.806036280398178
GO:0019956	0.638401579841229	0.994345238095238	1.00555690957836	1	49	chemokine binding	0.00041649312786339	0.806036280398178
GO:0005546	0.643119891307672	0.917477510556269	2.17528637582257	2	106	phosphatidylinositol-4,5-bisphosphate binding	0.000177999288002848	0.809918161685919
GO:0042162	0.645839913413341	0.974003887269193	1.02607847916159	1	50	telomeric DNA binding	4e-04	0.809918161685919
GO:0042165	0.645839913413341	0.974003887269193	1.02607847916159	1	50	neurotransmitter binding	4e-04	0.809918161685919
GO:0061650	0.645839913413341	0.974003887269193	1.02607847916159	1	50	ubiquitin-like protein conjugating enzyme activity	4e-04	0.809918161685919
GO:0043014	0.645839913413341	0.974003887269193	1.02607847916159	1	50	alpha-tubulin binding	4e-04	0.809918161685919
GO:0008080	0.648192186493206	0.908694169792022	2.1958079454058	2	107	N-acetyltransferase activity	0.000174687745654642	0.811771051370709
GO:0016462	0.64937255781502	0.934342843779233	22.3685108457226	21	1090	pyrophosphatase activity	1.76752798585978e-05	0.812153279854904
GO:0005509	0.651021622488646	0.933420560747664	22.3890324153059	21	1091	calcium ion binding	1.76428927286918e-05	0.813119873041
GO:0008200	0.653125591226826	0.95447619047619	1.04660004874482	1	51	ion channel inhibitor activity	0.000384467512495194	0.813709022183498
GO:0016817	0.655945940614363	0.930664026095061	22.4505971240556	21	1094	hydrolase activity, acting on acid anhydrides	1.75462636484865e-05	0.813709022183498
GO:0016818	0.655945940614363	0.930664026095061	22.4505971240556	21	1094	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	1.75462636484865e-05	0.813709022183498
GO:0003779	0.656737885997242	0.9180630709257	14.0983183036802	13	687	actin binding	2.75441819272028e-05	0.813709022183498
GO:0051213	0.658165173108773	0.891620012044699	2.23685108457226	2	109	dioxygenase activity	0.000168335998653312	0.813709022183498
GO:0099604	0.66026173890536	0.935714285714286	1.06712161832805	1	52	ligand-gated calcium channel activity	0.000369822485207101	0.813709022183498
GO:0016248	0.66026173890536	0.935714285714286	1.06712161832805	1	52	channel inhibitor activity	0.000369822485207101	0.813709022183498
GO:0016860	0.66026173890536	0.935714285714286	1.06712161832805	1	52	intramolecular oxidoreductase activity	0.000369822485207101	0.813709022183498
GO:0097718	0.66026173890536	0.935714285714286	1.06712161832805	1	52	disordered domain specific binding	0.000369822485207101	0.813709022183498
GO:0030159	0.66026173890536	0.935714285714286	1.06712161832805	1	52	signaling receptor complex adaptor activity	0.000369822485207101	0.813709022183498
GO:0017075	0.667251418225149	0.917673992673993	1.08764318791128	1	53	syntaxin-1 binding	0.000355998576005696	0.821232514738645
GO:0051117	0.672698999421768	0.867172922542851	2.29841579332196	2	112	ATPase binding	0.000159438775510204	0.823975540075601
GO:0016706	0.674097628416099	0.900314465408805	1.10816475749452	1	54	2-oxoglutarate-dependent dioxygenase activity	0.000342935528120713	0.823975540075601
GO:0042169	0.674097628416099	0.900314465408805	1.10816475749452	1	54	SH2 domain binding	0.000342935528120713	0.823975540075601
GO:0015144	0.674097628416099	0.900314465408805	1.10816475749452	1	54	carbohydrate transmembrane transporter activity	0.000342935528120713	0.823975540075601
GO:0043394	0.674097628416099	0.900314465408805	1.10816475749452	1	54	proteoglycan binding	0.000342935528120713	0.823975540075601
GO:0016740	0.674807554372259	0.945041985897895	60.825932244699	58	2964	transferase activity	6.60194033302919e-06	0.823975540075601
GO:0004864	0.680803307436519	0.883597883597884	1.12868632707775	1	55	protein phosphatase inhibitor activity	0.000330578512396694	0.829183519868815
GO:0016747	0.680859743685384	0.86942026951151	5.72551791372167	5	279	transferase activity, transferring acyl groups other than amino-acyl groups	6.42335016251076e-05	0.829183519868815
GO:0022853	0.684862500688486	0.87126065236556	6.85420424079942	6	334	active ion transmembrane transporter activity	5.37846462763097e-05	0.831656580482318
GO:0000149	0.684887841957004	0.851247436773753	3.50918839873263	3	171	SNARE binding	0.000102595670462706	0.831656580482318
GO:0051393	0.687371333221916	0.867489177489178	1.14920789666098	1	56	alpha-actinin binding	0.000318877551020408	0.831656580482318
GO:1901618	0.687371333221916	0.867489177489178	1.14920789666098	1	56	organic hydroxy compound transmembrane transporter activity	0.000318877551020408	0.831656580482318
GO:0019205	0.687371333221916	0.867489177489178	1.14920789666098	1	56	nucleobase-containing compound kinase activity	0.000318877551020408	0.831656580482318
GO:0036094	0.694898565352306	0.940074333337918	68.3983914209115	65	3333	small molecule binding	5.8511701755234e-06	0.839669099800703
GO:0016709	0.700105644031157	0.836967418546366	1.19025103582744	1	58	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	0.000297265160523187	0.84266930954723
GO:0030331	0.700105644031157	0.836967418546366	1.19025103582744	1	58	estrogen receptor binding	0.000297265160523187	0.84266930954723
GO:0008374	0.700105644031157	0.836967418546366	1.19025103582744	1	58	O-acyltransferase activity	0.000297265160523187	0.84266930954723
GO:0032266	0.71232242974303	0.808514931396287	1.23129417499391	1	60	phosphatidylinositol-3-phosphate binding	0.000277777777777778	0.854125096623594
GO:0019212	0.71232242974303	0.808514931396287	1.23129417499391	1	60	phosphatase inhibitor activity	0.000277777777777778	0.854125096623594
GO:0005518	0.713304902891471	0.801227412205933	2.48310991957105	2	121	collagen binding	0.000136602691073014	0.854125096623594
GO:0004197	0.713304902891471	0.801227412205933	2.48310991957105	2	121	cysteine-type endopeptidase activity	0.000136602691073014	0.854125096623594
GO:0017124	0.714250206580042	0.812228142670726	3.67336095539849	3	179	SH3 domain binding	9.36300365157142e-05	0.854154886219432
GO:0005126	0.71668908919415	0.821218886959398	4.8430904216427	4	236	cytokine receptor binding	7.18184429761563e-05	0.854791853269629
GO:0022804	0.717305377561394	0.853342598725285	9.31679259078723	8	454	active transmembrane transporter activity	3.88130955384347e-05	0.854791853269629
GO:0009055	0.717546178552846	0.794510739856802	2.50363148915428	2	122	electron transfer activity	0.00013437248051599	0.854791853269629
GO:0016757	0.72195778184424	0.835003170577045	7.14150621496466	6	348	transferase activity, transferring glycosyl groups	4.95441934205311e-05	0.858373507655004
GO:0050839	0.722402704179481	0.884032077906586	19.0850597124056	17	930	cell adhesion molecule binding	1.96554514972829e-05	0.858373507655004
GO:0005516	0.724487621859098	0.832526607889283	7.16202778454789	6	349	calmodulin binding	4.92606793047676e-05	0.859750016733047
GO:0005507	0.729722918814449	0.769278033794163	1.2928588837436	1	63	copper ion binding	0.000251952632905014	0.862653335872367
GO:0001098	0.729722918814449	0.769278033794163	1.2928588837436	1	63	basal transcription machinery binding	0.000251952632905014	0.862653335872367
GO:0001099	0.729722918814449	0.769278033794163	1.2928588837436	1	63	basal RNA polymerase II transcription machinery binding	0.000251952632905014	0.862653335872367
GO:0008092	0.733985769297321	0.896433538821638	29.838362174019	27	1454	cytoskeletal protein binding	1.27712954256058e-05	0.864390737268691
GO:0001618	0.733986962249708	0.768727384710139	2.5857177674872	2	126	virus receptor activity	0.000125976316452507	0.864390737268691
GO:0140272	0.733986962249708	0.768727384710139	2.5857177674872	2	126	exogenous protein binding	0.000125976316452507	0.864390737268691
GO:0140101	0.745777887754909	0.750455715708568	2.6472824762369	2	129	catalytic activity, acting on a tRNA	0.000120185085030948	0.876399991816804
GO:0016684	0.746073268895771	0.733663003663004	1.3544235924933	1	66	oxidoreductase activity, acting on peroxide as acceptor	0.000229568411386593	0.876399991816804
GO:0000287	0.747963045996607	0.798431853381518	6.21803558371923	5	303	magnesium ion binding	5.44608916337178e-05	0.877509110853162
GO:0019894	0.751301062616484	0.722510822510823	1.37494516207653	1	67	kinesin binding	0.000222766763198931	0.879943745035351
GO:0015081	0.751934687298528	0.780359319102095	5.08934925664148	4	248	sodium ion transmembrane transporter activity	6.50364203954214e-05	0.879943745035351
GO:0019955	0.754271761113944	0.759925684617734	3.91961979039727	3	191	cytokine binding	8.22345878676571e-05	0.880458440221737
GO:0061630	0.755567673555554	0.790354267825198	6.27960029246892	5	306	ubiquitin protein ligase activity	5.33982656243325e-05	0.880458440221737
GO:0008146	0.756421477945048	0.711691542288557	1.39546673165976	1	68	sulfotransferase activity	0.000216262975778547	0.880458440221737
GO:0019829	0.756421477945048	0.711691542288557	1.39546673165976	1	68	ATPase-coupled cation transmembrane transporter activity	0.000216262975778547	0.880458440221737
GO:0016410	0.757118357001019	0.733027354507068	2.7088471849866	2	132	N-acyltransferase activity	0.000114784205693297	0.880458440221737
GO:0005544	0.761436715279871	0.701190476190476	1.41598830124299	1	69	calcium-dependent phospholipid binding	0.000210039907582441	0.884372054793142
GO:0004402	0.766348930034208	0.690993788819876	1.43650987082622	1	70	histone acetyltransferase activity	0.000204081632653061	0.888964758839682
GO:0008236	0.772529987988566	0.736200858284418	4.04274920789666	3	197	serine-type peptidase activity	7.73016568321781e-05	0.892205526698936
GO:0016810	0.775048940010936	0.705701405462742	2.81145503290275	2	137	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	0.000106558687196974	0.892205526698936
GO:0016763	0.77587269401513	0.671462105969148	1.47755300999269	1	72	transferase activity, transferring pentosyl groups	0.000192901234567901	0.892205526698936
GO:0061733	0.77587269401513	0.671462105969148	1.47755300999269	1	72	peptide-lysine-N-acetyltransferase activity	0.000192901234567901	0.892205526698936
GO:0015485	0.77587269401513	0.671462105969148	1.47755300999269	1	72	cholesterol binding	0.000192901234567901	0.892205526698936
GO:0031491	0.77587269401513	0.671462105969148	1.47755300999269	1	72	nucleosome binding	0.000192901234567901	0.892205526698936
GO:0042805	0.77587269401513	0.671462105969148	1.47755300999269	1	72	actinin binding	0.000192901234567901	0.892205526698936
GO:0016705	0.778364637170531	0.728615369592813	4.08379234706312	3	199	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	7.57556627357895e-05	0.893006023819233
GO:0016407	0.778493397919999	0.700477326968974	2.83197660248599	2	138	acetyltransferase activity	0.00010501995379122	0.893006023819233
GO:0004842	0.779630644694196	0.798339674852992	9.93243967828418	8	484	ubiquitin-protein transferase activity	3.41506727682535e-05	0.89308653146865
GO:0008188	0.780488337307193	0.662103174603175	1.49807457957592	1	73	neuropeptide receptor activity	0.000187652467629949	0.89308653146865
GO:0070063	0.785009147892932	0.653000652315721	1.51859614915915	1	74	RNA polymerase binding	0.000182615047479912	0.89465115365965
GO:1990782	0.785244150135787	0.690256303828992	2.87301974165245	2	140	protein tyrosine kinase binding	0.000102040816326531	0.89465115365965
GO:0008237	0.786885690174122	0.717523021807603	4.14535705581282	3	202	metallopeptidase activity	7.35222037055191e-05	0.89465115365965
GO:0003924	0.788346983913911	0.780635503844322	8.88583962953936	7	433	GTPase activity	3.73355236840561e-05	0.89465115365965
GO:0004896	0.788551326280655	0.685256091069865	2.89354131123568	2	141	cytokine receptor activity	0.000100598561440571	0.89465115365965
GO:0005249	0.788551326280655	0.685256091069865	2.89354131123568	2	141	voltage-gated potassium channel activity	0.000100598561440571	0.89465115365965
GO:0045296	0.7886041419112	0.798616278014699	11.1637338532781	9	544	cadherin binding	3.04119809688581e-05	0.89465115365965
GO:0016746	0.791028773661155	0.752266918208374	6.5874238362174	5	321	transferase activity, transferring acyl groups	4.85243737929562e-05	0.896306107396278
GO:0017171	0.795134056048036	0.70676014969918	4.20692176456251	3	205	serine hydrolase activity	7.13860797144557e-05	0.899859029283631
GO:0034212	0.806257371693281	0.610989010989011	1.62120399707531	1	79	peptide N-acetyltransferase activity	0.000160230732254446	0.911335981645998
GO:0016616	0.807467527217365	0.65670315200395	3.01667072873507	2	147	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	9.25540284140867e-05	0.911593510045881
GO:0033293	0.810248644276816	0.603224834237493	1.64172556665854	1	80	monocarboxylic acid binding	0.00015625	0.912762222320097
GO:0005200	0.810469904301466	0.652172491581391	3.0371922983183	2	148	structural constituent of cytoskeleton	9.13075237399562e-05	0.912762222320097
GO:0015078	0.813430519153255	0.647703472797234	3.05771386790154	2	149	proton transmembrane transporter activity	9.00860321607135e-05	0.914986086999055
GO:0004175	0.817847370002001	0.751765143069491	9.21418474287107	7	449	endopeptidase activity	3.47220499898314e-05	0.917730168108344
GO:0035254	0.817986773972952	0.588271604938272	1.68276870582501	1	82	glutamate receptor binding	0.000148720999405116	0.917730168108344
GO:0016597	0.819228239972164	0.638945395716871	3.098757007068	2	151	amino acid binding	8.77154510767072e-05	0.917730168108344
GO:0035064	0.821736960835253	0.581068524970964	1.70329027540824	1	83	methylated histone binding	0.000145158949049209	0.917730168108344
GO:0140034	0.821736960835253	0.581068524970964	1.70329027540824	1	83	methylation-dependent protein binding	0.000145158949049209	0.917730168108344
GO:0033218	0.821803631140123	0.759089588377724	10.4249573482817	8	508	amide binding	3.1000062000124e-05	0.917730168108344
GO:0032934	0.825410058891652	0.57403901319564	1.72381184499147	1	84	sterol binding	0.00014172335600907	0.920649681071459
GO:0016614	0.833022730175826	0.618045439047826	3.20136485498416	2	156	oxidoreductase activity, acting on CH-OH group of donors	8.21827744904668e-05	0.928025322452781
GO:0004527	0.835982468566574	0.553931339977852	1.78537655374116	1	87	exonuclease activity	0.000132117849121416	0.930201496500033
GO:0008528	0.836980872389578	0.651340368355509	4.55578844747746	3	222	G protein-coupled peptide receptor activity	6.08716824933041e-05	0.930201496500033
GO:0004252	0.838269837633909	0.610060583807601	3.24240799415062	2	158	serine-type endopeptidase activity	8.01153661272232e-05	0.93051962837831
GO:0016782	0.839362700636942	0.547536945812808	1.8058981233244	1	88	transferase activity, transferring sulfur-containing groups	0.000129132231404959	0.930619577289226
GO:0030276	0.842673431680749	0.541287878787879	1.82641969290763	1	89	clathrin binding	0.000126246686024492	0.931720280929191
GO:0002020	0.843367495668665	0.602277876801305	3.28345113331709	2	160	protease binding	7.8125e-05	0.931720280929191
GO:0140375	0.843367495668665	0.602277876801305	3.28345113331709	2	160	immune receptor activity	7.8125e-05	0.931720280929191
GO:0044877	0.845232491463052	0.840038085115805	36.2821350231538	31	1768	protein-containing complex binding	9.91738498392744e-06	0.932670335407506
GO:0030971	0.849092064230114	0.529206349206349	1.86746283207409	1	91	receptor tyrosine kinase binding	0.000120758362516604	0.934706329306697
GO:0004722	0.849092064230114	0.529206349206349	1.86746283207409	1	91	protein serine/threonine phosphatase activity	0.000120758362516604	0.934706329306697
GO:0015294	0.853128221176538	0.587288959603995	3.36553741165001	2	164	solute:cation symporter activity	7.4360499702558e-05	0.938036717123018
GO:0020037	0.855480343144776	0.583656675988696	3.38605898123324	2	165	heme binding	7.34618916437098e-05	0.939509773299825
