"","GOID","Ontology.ATAC","Pvalue.ATAC","Term.ATAC","lipid.related"
"5456","GO:0060487","BP",0.179751590496636,"lung epithelial cell differentiation",FALSE
"5457","GO:0060488","BP",0.078691042477851,"orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis",FALSE
"5458","GO:0060489","BP",0.078691042477851,"planar dichotomous subdivision of terminal units involved in lung branching morphogenesis",FALSE
"5459","GO:0060490","BP",0.078691042477851,"lateral sprouting involved in lung morphogenesis",FALSE
"5460","GO:0060491","BP",0.0950158939379375,"regulation of cell projection assembly",FALSE
"5461","GO:0060501","BP",0.185295924883214,"positive regulation of epithelial cell proliferation involved in lung morphogenesis",FALSE
"5462","GO:0060502","BP",0.0506822535465592,"epithelial cell proliferation involved in lung morphogenesis",FALSE
"5463","GO:0060503","BP",0.0596172860355123,"bud dilation involved in lung branching",FALSE
"5464","GO:0060509","BP",0.201826269357797,"type I pneumocyte differentiation",FALSE
"5465","GO:0060512","BP",9.24373872344958e-05,"prostate gland morphogenesis",FALSE
"5466","GO:0060513","BP",0.000103507434477599,"prostatic bud formation",FALSE
"5467","GO:0060525","BP",0.294213526744222,"prostate glandular acinus development",FALSE
"5468","GO:0060528","BP",0.16842408576826,"secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development",FALSE
"5469","GO:0060534","BP",0.0276071822972687,"trachea cartilage development",FALSE
"5470","GO:0060535","BP",0.115688502199175,"trachea cartilage morphogenesis",FALSE
"5471","GO:0060536","BP",0.205364323700089,"cartilage morphogenesis",FALSE
"5472","GO:0060537","BP",1.67263526418179e-06,"muscle tissue development",FALSE
"5473","GO:0060538","BP",0.0455300760521839,"skeletal muscle organ development",FALSE
"5474","GO:0060541","BP",6.88980835416227e-05,"respiratory system development",FALSE
"5475","GO:0060548","BP",0.000821344287687767,"negative regulation of cell death",FALSE
"5476","GO:0060556","BP",0.201826269357797,"regulation of vitamin D biosynthetic process",FALSE
"5477","GO:0060560","BP",0.00984629375744533,"developmental growth involved in morphogenesis",FALSE
"5478","GO:0060561","BP",0.648736024995878,"apoptotic process involved in morphogenesis",FALSE
"5479","GO:0060562","BP",3.82033306408827e-05,"epithelial tube morphogenesis",FALSE
"5480","GO:0060563","BP",0.00483984189569729,"neuroepithelial cell differentiation",FALSE
"5481","GO:0060571","BP",0.00209922901855067,"morphogenesis of an epithelial fold",FALSE
"5482","GO:0060572","BP",0.000573665057087069,"morphogenesis of an epithelial bud",FALSE
"5483","GO:0060573","BP",0.0168835727328609,"cell fate specification involved in pattern specification",FALSE
"5484","GO:0060575","BP",0.53175069579129,"intestinal epithelial cell differentiation",FALSE
"5485","GO:0060576","BP",0.336325290280537,"intestinal epithelial cell development",FALSE
"5486","GO:0060579","BP",0.0311436126175739,"ventral spinal cord interneuron fate commitment",FALSE
"5487","GO:0060581","BP",0.0360823383464341,"cell fate commitment involved in pattern specification",FALSE
"5488","GO:0060589","MF",0.137288259548191,"nucleoside-triphosphatase regulator activity",FALSE
"5489","GO:0060590","MF",0.615138402539446,"ATPase regulator activity",FALSE
"5490","GO:0060592","BP",0.0317830701728924,"mammary gland formation",FALSE
"5491","GO:0060596","BP",0.0973788509468602,"mammary placode formation",FALSE
"5492","GO:0060599","BP",0.0596172860355123,"lateral sprouting involved in mammary gland duct morphogenesis",FALSE
"5493","GO:0060600","BP",0.294213526744222,"dichotomous subdivision of an epithelial terminal unit",FALSE
"5494","GO:0060601","BP",2.63598708447945e-05,"lateral sprouting from an epithelium",FALSE
"5495","GO:0060602","BP",0.0360823383464341,"branch elongation of an epithelium",FALSE
"5496","GO:0060603","BP",0.0184358600401925,"mammary gland duct morphogenesis",FALSE
"5497","GO:0060606","BP",0.162442457421858,"tube closure",FALSE
"5498","GO:0060612","BP",0.159172616809814,"adipose tissue development",FALSE
"5499","GO:0060620","BP",0.0596172860355123,"regulation of cholesterol import",FALSE
"5500","GO:0060627","BP",0.711152017041273,"regulation of vesicle-mediated transport",FALSE
"5501","GO:0060638","BP",0.0456494461726092,"mesenchymal-epithelial cell signaling",FALSE
"5502","GO:0060644","BP",0.0186310728470105,"mammary gland epithelial cell differentiation",FALSE
"5503","GO:0060665","BP",0.15120371479826,"regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling",FALSE
"5504","GO:0060669","BP",0.695786133242576,"embryonic placenta morphogenesis",FALSE
"5505","GO:0060674","BP",0.261881266691525,"placenta blood vessel development",FALSE
"5506","GO:0060675","BP",0.00252856480454931,"ureteric bud morphogenesis",FALSE
"5507","GO:0060676","BP",0.249436597908758,"ureteric bud formation",FALSE
"5508","GO:0060677","BP",0.336325290280537,"ureteric bud elongation",FALSE
"5509","GO:0060681","BP",0.185295924883214,"branch elongation involved in ureteric bud branching",FALSE
"5510","GO:0060684","BP",0.201826269357797,"epithelial-mesenchymal cell signaling",FALSE
"5511","GO:0060685","BP",0.00203545912922419,"regulation of prostatic bud formation",FALSE
"5512","GO:0060686","BP",0.000635052989667357,"negative regulation of prostatic bud formation",FALSE
"5513","GO:0060687","BP",0.201826269357797,"regulation of branching involved in prostate gland morphogenesis",FALSE
"5514","GO:0060688","BP",0.00236270588743063,"regulation of morphogenesis of a branching structure",FALSE
"5515","GO:0060693","BP",0.0408150408773603,"regulation of branching involved in salivary gland morphogenesis",FALSE
"5516","GO:0060711","BP",0.471476960007084,"labyrinthine layer development",FALSE
"5517","GO:0060712","BP",0.308538895755848,"spongiotrophoblast layer development",FALSE
"5518","GO:0060716","BP",0.14390177931135,"labyrinthine layer blood vessel development",FALSE
"5519","GO:0060720","BP",0.0401496307603072,"spongiotrophoblast cell proliferation",FALSE
"5520","GO:0060722","BP",0.0401496307603072,"cell proliferation involved in embryonic placenta development",FALSE
"5521","GO:0060732","BP",0.3497979164619,"positive regulation of inositol phosphate biosynthetic process",FALSE
"5522","GO:0060740","BP",8.16364564311217e-05,"prostate gland epithelium morphogenesis",FALSE
"5523","GO:0060742","BP",0.362997701283182,"epithelial cell differentiation involved in prostate gland development",FALSE
"5524","GO:0060744","BP",0.115688502199175,"mammary gland branching involved in thelarche",FALSE
"5525","GO:0060746","BP",0.375930156963989,"parental behavior",FALSE
"5526","GO:0060749","BP",0.14390177931135,"mammary gland alveolus development",FALSE
"5527","GO:0060750","BP",0.0973788509468602,"epithelial cell proliferation involved in mammary gland duct elongation",FALSE
"5528","GO:0060751","BP",0.115688502199175,"branch elongation involved in mammary gland duct branching",FALSE
"5529","GO:0060759","BP",0.576514290724535,"regulation of response to cytokine stimulus",FALSE
"5530","GO:0060760","BP",0.36638609848291,"positive regulation of response to cytokine stimulus",FALSE
"5531","GO:0060762","BP",0.115688502199175,"regulation of branching involved in mammary gland duct morphogenesis",FALSE
"5532","GO:0060765","BP",0.502013074193667,"regulation of androgen receptor signaling pathway",FALSE
"5533","GO:0060766","BP",0.3497979164619,"negative regulation of androgen receptor signaling pathway",FALSE
"5534","GO:0060767","BP",0.322574197144041,"epithelial cell proliferation involved in prostate gland development",FALSE
"5535","GO:0060768","BP",0.279592110240009,"regulation of epithelial cell proliferation involved in prostate gland development",FALSE
"5536","GO:0060775","BP",0.078691042477851,"planar cell polarity pathway involved in gastrula mediolateral intercalation",FALSE
"5537","GO:0060788","BP",0.201851297073576,"ectodermal placode formation",FALSE
"5538","GO:0060795","BP",0.000184326259091205,"cell fate commitment involved in formation of primary germ layer",FALSE
"5539","GO:0060803","BP",0.0401496307603072,"BMP signaling pathway involved in mesodermal cell fate specification",FALSE
"5540","GO:0060804","BP",0.0401496307603072,"positive regulation of Wnt signaling pathway by BMP signaling pathway",FALSE
"5541","GO:0060809","BP",0.00393980860181467,"mesodermal to mesenchymal transition involved in gastrulation",FALSE
"5542","GO:0060825","BP",0.0973788509468602,"fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation",FALSE
"5543","GO:0060828","BP",0.00253283920148081,"regulation of canonical Wnt signaling pathway",FALSE
"5544","GO:0060831","BP",0.308538895755848,"smoothened signaling pathway involved in dorsal/ventral neural tube patterning",FALSE
"5545","GO:0060837","BP",0.470391769574612,"blood vessel endothelial cell differentiation",FALSE
"5546","GO:0060840","BP",0.00575906592872323,"artery development",FALSE
"5547","GO:0060841","BP",0.0110286754625521,"venous blood vessel development",FALSE
"5548","GO:0060842","BP",0.322574197144041,"arterial endothelial cell differentiation",FALSE
"5549","GO:0060843","BP",0.0973788509468602,"venous endothelial cell differentiation",FALSE
"5550","GO:0060850","BP",0.491687665091786,"regulation of transcription involved in cell fate commitment",FALSE
"5551","GO:0060872","BP",0.0413981917183867,"semicircular canal development",FALSE
"5552","GO:0060876","BP",0.115688502199175,"semicircular canal formation",FALSE
"5553","GO:0060896","BP",0.481148698856016,"neural plate pattern specification",FALSE
"5554","GO:0060897","BP",0.436767773064008,"neural plate regionalization",FALSE
"5555","GO:0060900","BP",0.00934026874176589,"embryonic camera-type eye formation",FALSE
"5556","GO:0060907","BP",0.218022014659356,"positive regulation of macrophage cytokine production",FALSE
"5557","GO:0060911","BP",0.336325290280537,"cardiac cell fate commitment",FALSE
"5558","GO:0060912","BP",0.115688502199175,"cardiac cell fate specification",FALSE
"5559","GO:0060914","BP",7.08355610426803e-07,"heart formation",FALSE
"5560","GO:0060947","BP",0.233889917356196,"cardiac vascular smooth muscle cell differentiation",FALSE
"5561","GO:0060948","BP",0.133627630104689,"cardiac vascular smooth muscle cell development",FALSE
"5562","GO:0060956","BP",0.0506822535465592,"endocardial cell differentiation",FALSE
"5563","GO:0060964","BP",0.451148881632799,"regulation of gene silencing by miRNA",FALSE
"5564","GO:0060966","BP",0.472155731685313,"regulation of gene silencing by RNA",FALSE
"5565","GO:0060968","BP",0.362282152453139,"regulation of gene silencing",FALSE
"5566","GO:0060969","BP",0.53175069579129,"negative regulation of gene silencing",FALSE
"5567","GO:0060972","BP",0.0223650841771995,"left/right pattern formation",FALSE
"5568","GO:0060973","BP",0.0008399806478305,"cell migration involved in heart development",FALSE
"5569","GO:0060974","BP",0.264668543404844,"cell migration involved in heart formation",FALSE
"5570","GO:0060975","BP",0.233889917356196,"cardioblast migration to the midline involved in heart field formation",FALSE
"5571","GO:0060976","BP",0.221216983859278,"coronary vasculature development",FALSE
"5572","GO:0060977","BP",0.123219251034344,"coronary vasculature morphogenesis",FALSE
"5573","GO:0060979","BP",0.0199924801373927,"vasculogenesis involved in coronary vascular morphogenesis",FALSE
"5574","GO:0060982","BP",0.294213526744222,"coronary artery morphogenesis",FALSE
"5575","GO:0060986","BP",0.0795518727625787,"endocrine hormone secretion",FALSE
"5576","GO:0060993","BP",0.00150419635853908,"kidney morphogenesis",FALSE
"5577","GO:0060996","BP",0.282552005011773,"dendritic spine development",FALSE
"5578","GO:0060997","BP",0.675803425583233,"dendritic spine morphogenesis",FALSE
"5579","GO:0060998","BP",0.275333589907384,"regulation of dendritic spine development",FALSE
"5580","GO:0060999","BP",0.444427848213899,"positive regulation of dendritic spine development",FALSE
"5581","GO:0061000","BP",0.322574197144041,"negative regulation of dendritic spine development",FALSE
"5582","GO:0061001","BP",0.814269825741507,"regulation of dendritic spine morphogenesis",FALSE
"5583","GO:0061004","BP",0.294213526744222,"pattern specification involved in kidney development",FALSE
"5584","GO:0061005","BP",0.0188876573665188,"cell differentiation involved in kidney development",FALSE
"5585","GO:0061008","BP",0.00285141214830704,"hepaticobiliary system development",FALSE
"5586","GO:0061009","BP",0.103359129852179,"common bile duct development",FALSE
"5587","GO:0061013","BP",0.407334317153479,"regulation of mRNA catabolic process",FALSE
"5588","GO:0061014","BP",0.145191750519286,"positive regulation of mRNA catabolic process",FALSE
"5589","GO:0061017","BP",0.0401496307603072,"hepatoblast differentiation",FALSE
"5590","GO:0061024","BP",0.724493403847479,"membrane organization",FALSE
"5591","GO:0061025","BP",0.801879657968534,"membrane fusion",FALSE
"5592","GO:0061026","BP",0.055903470768382,"cardiac muscle tissue regeneration",FALSE
"5593","GO:0061028","BP",0.242712002969311,"establishment of endothelial barrier",FALSE
"5594","GO:0061029","BP",0.322574197144041,"eyelid development in camera-type eye",FALSE
"5595","GO:0061030","BP",0.15120371479826,"epithelial cell differentiation involved in mammary gland alveolus development",FALSE
"5596","GO:0061031","BP",0.133627630104689,"endodermal digestive tract morphogenesis",FALSE
"5597","GO:0061033","BP",0.0973788509468602,"secretion by lung epithelial cell involved in lung growth",FALSE
"5598","GO:0061035","BP",0.000168541857994388,"regulation of cartilage development",FALSE
"5599","GO:0061036","BP",0.0184358600401925,"positive regulation of cartilage development",FALSE
"5600","GO:0061037","BP",0.000316317738876793,"negative regulation of cartilage development",FALSE
"5601","GO:0061038","BP",0.218022014659356,"uterus morphogenesis",FALSE
"5602","GO:0061040","BP",0.0596172860355123,"female gonad morphogenesis",FALSE
"5603","GO:0061041","BP",0.658589821765124,"regulation of wound healing",FALSE
"5604","GO:0061045","BP",0.364261899633808,"negative regulation of wound healing",FALSE
"5605","GO:0061046","BP",0.218022014659356,"regulation of branching involved in lung morphogenesis",FALSE
"5606","GO:0061047","BP",0.15120371479826,"positive regulation of branching involved in lung morphogenesis",FALSE
"5607","GO:0061053","BP",0.0120721908556822,"somite development",FALSE
"5608","GO:0061055","BP",0.249436597908758,"myotome development",FALSE
"5609","GO:0061061","BP",0.00460381034791666,"muscle structure development",FALSE
"5610","GO:0061072","BP",0.0668727666532856,"iris morphogenesis",FALSE
"5611","GO:0061074","BP",0.362997701283182,"regulation of neural retina development",FALSE
"5612","GO:0061077","BP",0.409567614695993,"chaperone-mediated protein folding",FALSE
"5613","GO:0061081","BP",0.0613034275506201,"positive regulation of myeloid leukocyte cytokine production involved in immune response",FALSE
"5614","GO:0061082","BP",0.150949164729711,"myeloid leukocyte cytokine production",FALSE
"5615","GO:0061097","BP",0.307117580691606,"regulation of protein tyrosine kinase activity",FALSE
"5616","GO:0061098","BP",0.13106245522493,"positive regulation of protein tyrosine kinase activity",FALSE
"5617","GO:0061101","BP",0.00255185504352642,"neuroendocrine cell differentiation",FALSE
"5618","GO:0061102","BP",0.00393980860181467,"stomach neuroendocrine cell differentiation",FALSE
"5619","GO:0061105","BP",0.00121432020989636,"regulation of stomach neuroendocrine cell differentiation",FALSE
"5620","GO:0061106","BP",0.00121432020989636,"negative regulation of stomach neuroendocrine cell differentiation",FALSE
"5621","GO:0061113","BP",0.0361893609635655,"pancreas morphogenesis",FALSE
"5622","GO:0061114","BP",0.133627630104689,"branching involved in pancreas morphogenesis",FALSE
"5623","GO:0061117","BP",0.0662836698475326,"negative regulation of heart growth",FALSE
"5624","GO:0061130","BP",0.0401496307603072,"pancreatic bud formation",FALSE
"5625","GO:0061131","BP",0.0401496307603072,"pancreas field specification",FALSE
"5626","GO:0061134","MF",0.499611493520911,"peptidase regulator activity",FALSE
"5627","GO:0061135","MF",0.306682370217731,"endopeptidase regulator activity",FALSE
"5628","GO:0061136","BP",0.871537292654883,"regulation of proteasomal protein catabolic process",FALSE
"5629","GO:0061138","BP",0.00508923029213332,"morphogenesis of a branching epithelium",FALSE
"5630","GO:0061149","BP",0.0596172860355123,"BMP signaling pathway involved in ureter morphogenesis",FALSE
"5631","GO:0061150","BP",0.0596172860355123,"renal system segmentation",FALSE
"5632","GO:0061151","BP",0.0596172860355123,"BMP signaling pathway involved in renal system segmentation",FALSE
"5633","GO:0061154","BP",0.0139102269661954,"endothelial tube morphogenesis",FALSE
"5634","GO:0061155","BP",0.0596172860355123,"pulmonary artery endothelial tube morphogenesis",FALSE
"5635","GO:0061156","BP",0.249436597908758,"pulmonary artery morphogenesis",FALSE
"5636","GO:0061157","BP",0.209287165252589,"mRNA destabilization",FALSE
"5637","GO:0061162","BP",0.0386934967200705,"establishment of monopolar cell polarity",FALSE
"5638","GO:0061178","BP",0.559565387516731,"regulation of insulin secretion involved in cellular response to glucose stimulus",FALSE
"5639","GO:0061179","BP",0.3497979164619,"negative regulation of insulin secretion involved in cellular response to glucose stimulus",FALSE
"5640","GO:0061180","BP",0.00823690496199712,"mammary gland epithelium development",FALSE
"5641","GO:0061181","BP",0.15120371479826,"regulation of chondrocyte development",FALSE
"5642","GO:0061209","BP",0.0105950372496891,"cell proliferation involved in mesonephros development",FALSE
"5643","GO:0061213","BP",0.165238679371816,"positive regulation of mesonephros development",FALSE
"5644","GO:0061217","BP",0.0531339334933076,"regulation of mesonephros development",FALSE
"5645","GO:0061218","BP",0.133627630104689,"negative regulation of mesonephros development",FALSE
"5646","GO:0061227","BP",0.078691042477851,"pattern specification involved in mesonephros development",FALSE
"5647","GO:0061245","BP",0.034788250748739,"establishment or maintenance of bipolar cell polarity",FALSE
"5648","GO:0061298","BP",0.0969535330285261,"retina vasculature development in camera-type eye",FALSE
"5649","GO:0061303","BP",0.0361893609635655,"cornea development in camera-type eye",FALSE
"5650","GO:0061307","BP",0.000758781645891094,"cardiac neural crest cell differentiation involved in heart development",FALSE
"5651","GO:0061308","BP",0.000758781645891094,"cardiac neural crest cell development involved in heart development",FALSE
"5652","GO:0061309","BP",0.00025002005508298,"cardiac neural crest cell development involved in outflow tract morphogenesis",FALSE
"5653","GO:0061311","BP",0.000490154851867382,"cell surface receptor signaling pathway involved in heart development",FALSE
"5654","GO:0061312","BP",0.010849403765106,"BMP signaling pathway involved in heart development",FALSE
"5655","GO:0061314","BP",0.0613034275506201,"Notch signaling involved in heart development",FALSE
"5656","GO:0061318","BP",0.100587933842334,"renal filtration cell differentiation",FALSE
"5657","GO:0061323","BP",2.68796564572722e-05,"cell proliferation involved in heart morphogenesis",FALSE
"5658","GO:0061325","BP",0.0105950372496891,"cell proliferation involved in outflow tract morphogenesis",FALSE
"5659","GO:0061326","BP",0.000601005328656205,"renal tubule development",FALSE
"5660","GO:0061333","BP",0.00299336096439013,"renal tubule morphogenesis",FALSE
"5661","GO:0061337","BP",0.382023958556633,"cardiac conduction",FALSE
"5662","GO:0061339","BP",0.0413981917183867,"establishment or maintenance of monopolar cell polarity",FALSE
"5663","GO:0061341","BP",0.0973788509468602,"non-canonical Wnt signaling pathway involved in heart development",FALSE
"5664","GO:0061346","BP",0.0596172860355123,"planar cell polarity pathway involved in heart morphogenesis",FALSE
"5665","GO:0061347","BP",0.0202799624078746,"planar cell polarity pathway involved in outflow tract morphogenesis",FALSE
"5666","GO:0061348","BP",0.0202799624078746,"planar cell polarity pathway involved in ventricular septum morphogenesis",FALSE
"5667","GO:0061349","BP",0.0202799624078746,"planar cell polarity pathway involved in cardiac right atrium morphogenesis",FALSE
"5668","GO:0061350","BP",0.0202799624078746,"planar cell polarity pathway involved in cardiac muscle tissue morphogenesis",FALSE
"5669","GO:0061351","BP",0.00309839388113041,"neural precursor cell proliferation",FALSE
"5670","GO:0061354","BP",0.0202799624078746,"planar cell polarity pathway involved in pericardium morphogenesis",FALSE
"5671","GO:0061371","BP",0.0579352784611511,"determination of heart left/right asymmetry",FALSE
"5672","GO:0061377","BP",0.14390177931135,"mammary gland lobule development",FALSE
"5673","GO:0061383","BP",0.571265532478231,"trabecula morphogenesis",FALSE
"5674","GO:0061384","BP",0.380927092835449,"heart trabecula morphogenesis",FALSE
"5675","GO:0061386","BP",0.00455700116299347,"closure of optic fissure",FALSE
"5676","GO:0061387","BP",0.0992047285048483,"regulation of extent of cell growth",FALSE
"5677","GO:0061418","BP",0.59398472360546,"regulation of transcription from RNA polymerase II promoter in response to hypoxia",FALSE
"5678","GO:0061419","BP",0.233889917356196,"positive regulation of transcription from RNA polymerase II promoter in response to hypoxia",FALSE
"5679","GO:0061436","BP",0.201851297073576,"establishment of skin barrier",FALSE
"5680","GO:0061437","BP",0.000558542178246701,"renal system vasculature development",FALSE
"5681","GO:0061438","BP",0.0361893609635655,"renal system vasculature morphogenesis",FALSE
"5682","GO:0061439","BP",0.0361893609635655,"kidney vasculature morphogenesis",FALSE
"5683","GO:0061440","BP",0.000558542178246701,"kidney vasculature development",FALSE
"5684","GO:0061448","BP",0.000833991383734325,"connective tissue development",FALSE
"5685","GO:0061450","BP",0.055903470768382,"trophoblast cell migration",FALSE
"5686","GO:0061458","BP",0.0694283046684175,"reproductive system development",FALSE
"5687","GO:0061462","BP",0.713973653153235,"protein localization to lysosome",FALSE
"5688","GO:0061469","BP",0.336325290280537,"regulation of type B pancreatic cell proliferation",FALSE
"5689","GO:0061470","BP",0.16842408576826,"T follicular helper cell differentiation",FALSE
"5690","GO:0061512","BP",0.789873519856638,"protein localization to cilium",FALSE
"5691","GO:0061515","BP",0.457872651524216,"myeloid cell development",FALSE
"5692","GO:0061525","BP",0.0199924801373927,"hindgut development",FALSE
"5693","GO:0061564","BP",0.00114296968243731,"axon development",FALSE
"5694","GO:0061572","BP",0.0839000708415795,"actin filament bundle organization",FALSE
"5695","GO:0061586","BP",0.0596172860355123,"positive regulation of transcription by transcription factor localization",FALSE
"5696","GO:0061614","BP",0.00182024582501879,"pri-miRNA transcription by RNA polymerase II",FALSE
"5697","GO:0061626","BP",0.000912664654544709,"pharyngeal arch artery morphogenesis",FALSE
"5698","GO:0061629","MF",0.07467390415828,"RNA polymerase II-specific DNA-binding transcription factor binding",FALSE
"5699","GO:0061630","MF",0.755567673555554,"ubiquitin protein ligase activity",FALSE
"5700","GO:0061631","MF",0.62305411569255,"ubiquitin conjugating enzyme activity",FALSE
"5701","GO:0061640","BP",0.772863252129805,"cytoskeleton-dependent cytokinesis",FALSE
"5702","GO:0061642","BP",0.0973788509468602,"chemoattraction of axon",FALSE
"5703","GO:0061643","BP",0.000893600256681834,"chemorepulsion of axon",FALSE
"5704","GO:0061647","BP",0.0370296680183297,"histone H3-K9 modification",FALSE
"5705","GO:0061650","MF",0.645839913413341,"ubiquitin-like protein conjugating enzyme activity",FALSE
"5706","GO:0061659","MF",0.485583584258423,"ubiquitin-like protein ligase activity",FALSE
"5707","GO:0061665","MF",0.0282205550650084,"SUMO ligase activity",FALSE
"5708","GO:0061684","BP",0.425093090908106,"chaperone-mediated autophagy",FALSE
"5709","GO:0061695","CC",0.729353505951651,"transferase complex, transferring phosphorus-containing groups",FALSE
"5710","GO:0061700","CC",0.20457136112147,"GATOR2 complex",FALSE
"5711","GO:0061733","MF",0.77587269401513,"peptide-lysine-N-acetyltransferase activity",FALSE
"5712","GO:0061737","BP",0.16842408576826,"leukotriene signaling pathway",FALSE
"5713","GO:0061744","BP",0.294213526744222,"motor behavior",FALSE
"5714","GO:0061752","MF",0.060312825930311,"telomeric repeat-containing RNA binding",FALSE
"5715","GO:0061756","BP",0.655877660905413,"leukocyte adhesion to vascular endothelial cell",FALSE
"5716","GO:0061771","BP",0.0973788509468602,"response to caloric restriction",FALSE
"5717","GO:0061842","BP",0.292044867972282,"microtubule organizing center localization",FALSE
"5718","GO:0061900","BP",0.416627390987801,"glial cell activation",FALSE
"5719","GO:0061912","BP",0.719791811627494,"selective autophagy",FALSE
"5720","GO:0061919","BP",0.861380488177522,"process utilizing autophagic mechanism",FALSE
"5721","GO:0061951","BP",0.857866190943796,"establishment of protein localization to plasma membrane",FALSE
"5722","GO:0061980","MF",0.00384534890777621,"regulatory RNA binding",FALSE
"5723","GO:0061982","BP",0.921793691065718,"meiosis I cell cycle process",FALSE
"5724","GO:0062009","BP",0.0119418361158636,"secondary palate development",FALSE
"5725","GO:0062012","BP",0.0342935726312007,"regulation of small molecule metabolic process",FALSE
"5726","GO:0062013","BP",0.0264970085524292,"positive regulation of small molecule metabolic process",FALSE
"5727","GO:0062014","BP",0.0162394423224529,"negative regulation of small molecule metabolic process",FALSE
"5728","GO:0062023","CC",0.27492293133037,"collagen-containing extracellular matrix",FALSE
"5729","GO:0062042","BP",0.0456494461726092,"regulation of cardiac epithelial to mesenchymal transition",FALSE
"5730","GO:0062043","BP",0.233889917356196,"positive regulation of cardiac epithelial to mesenchymal transition",FALSE
"5731","GO:0062044","BP",0.0973788509468602,"negative regulation of cardiac epithelial to mesenchymal transition",FALSE
"5732","GO:0062094","BP",0.00583059468528606,"stomach development",FALSE
"5733","GO:0062197","BP",0.964451977228776,"cellular response to chemical stress",FALSE
"5734","GO:0062207","BP",0.88431617351549,"regulation of pattern recognition receptor signaling pathway",FALSE
"5735","GO:0062208","BP",0.559716587501806,"positive regulation of pattern recognition receptor signaling pathway",FALSE
"5736","GO:0062237","BP",0.103832705871502,"protein localization to postsynapse",FALSE
"5737","GO:0065002","BP",0.0964784264822139,"intracellular protein transmembrane transport",FALSE
"5738","GO:0065003","BP",0.536960870927241,"protein-containing complex assembly",FALSE
"5739","GO:0065004","BP",0.951689238106258,"protein-DNA complex assembly",FALSE
"5740","GO:0065005","BP",0.648736024995878,"protein-lipid complex assembly",TRUE
"5741","GO:0065007","BP",0.000553003908652183,"biological regulation",FALSE
"5742","GO:0065008","BP",0.109238624256641,"regulation of biological quality",FALSE
"5743","GO:0065009","BP",0.00274139748672676,"regulation of molecular function",FALSE
"5744","GO:0070013","CC",0.00038629539131738,"intracellular organelle lumen",FALSE
"5745","GO:0070032","CC",0.153327892531383,"synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex",FALSE
"5746","GO:0070034","MF",0.366444367123329,"telomerase RNA binding",FALSE
"5747","GO:0070050","BP",0.757343587134527,"neuron cellular homeostasis",FALSE
"5748","GO:0070059","BP",0.785507421292945,"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",FALSE
"5749","GO:0070062","CC",0.991899006985825,"extracellular exosome",FALSE
"5750","GO:0070063","MF",0.785009147892932,"RNA polymerase binding",FALSE
"5751","GO:0070064","MF",0.463396904657436,"proline-rich region binding",FALSE
"5752","GO:0070076","BP",0.459412380664545,"histone lysine demethylation",FALSE
"5753","GO:0070085","BP",0.608977027681662,"glycosylation",FALSE
"5754","GO:0070096","BP",0.0401496307603072,"mitochondrial outer membrane translocase complex assembly",FALSE
"5755","GO:0070098","BP",0.854910026904176,"chemokine-mediated signaling pathway",FALSE
"5756","GO:0070102","BP",0.577428489384705,"interleukin-6-mediated signaling pathway",FALSE
"5757","GO:0070120","BP",0.264668543404844,"ciliary neurotrophic factor-mediated signaling pathway",FALSE
"5758","GO:0070121","BP",0.388144674525062,"Kupffer's vesicle development",FALSE
"5759","GO:0070125","BP",0.821756880740867,"mitochondrial translational elongation",FALSE
"5760","GO:0070126","BP",0.828942828053768,"mitochondrial translational termination",FALSE
"5761","GO:0070160","CC",0.0152403395848233,"tight junction",FALSE
"5762","GO:0070161","CC",0.228902584544599,"anchoring junction",FALSE
"5763","GO:0070162","BP",0.249436597908758,"adiponectin secretion",FALSE
"5764","GO:0070163","BP",0.249436597908758,"regulation of adiponectin secretion",FALSE
"5765","GO:0070164","BP",0.15120371479826,"negative regulation of adiponectin secretion",FALSE
"5766","GO:0070166","BP",0.401014576536101,"enamel mineralization",FALSE
"5767","GO:0070167","BP",0.196543615169818,"regulation of biomineral tissue development",FALSE
"5768","GO:0070168","BP",0.179751590496636,"negative regulation of biomineral tissue development",FALSE
"5769","GO:0070169","BP",0.264525966419686,"positive regulation of biomineral tissue development",FALSE
"5770","GO:0070182","MF",0.353156521687117,"DNA polymerase binding",FALSE
"5771","GO:0070201","BP",0.85231635821103,"regulation of establishment of protein localization",FALSE
"5772","GO:0070227","BP",0.117099761471287,"lymphocyte apoptotic process",FALSE
"5773","GO:0070228","BP",0.0712679011557031,"regulation of lymphocyte apoptotic process",FALSE
"5774","GO:0070229","BP",0.0386934967200705,"negative regulation of lymphocyte apoptotic process",FALSE
"5775","GO:0070230","BP",0.388600684627888,"positive regulation of lymphocyte apoptotic process",FALSE
"5776","GO:0070231","BP",0.314568205700807,"T cell apoptotic process",FALSE
"5777","GO:0070232","BP",0.201851297073576,"regulation of T cell apoptotic process",FALSE
"5778","GO:0070233","BP",0.3497979164619,"negative regulation of T cell apoptotic process",FALSE
