GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0015809	0.758053631987481	0.739514007119641	2.58272740762724	2	15	arginine transport	197.28	0.952447213580838
GO:0036159	0.758053631987481	0.739514007119641	2.58272740762724	2	15	inner dynein arm assembly	197.28	0.952447213580838
GO:0033008	0.758053631987481	0.739514007119641	2.58272740762724	2	15	positive regulation of mast cell activation involved in immune response	197.28	0.952447213580838
GO:1903332	0.758053631987481	0.739514007119641	2.58272740762724	2	15	regulation of protein folding	197.28	0.952447213580838
GO:0051917	0.758053631987481	0.739514007119641	2.58272740762724	2	15	regulation of fibrinolysis	197.28	0.952447213580838
GO:1903441	0.758053631987481	0.739514007119641	2.58272740762724	2	15	protein localization to ciliary membrane	197.28	0.952447213580838
GO:0098883	0.758053631987481	0.739514007119641	2.58272740762724	2	15	synapse pruning	197.28	0.952447213580838
GO:1903299	0.758053631987481	0.739514007119641	2.58272740762724	2	15	regulation of hexokinase activity	197.28	0.952447213580838
GO:0019375	0.758053631987481	0.739514007119641	2.58272740762724	2	15	galactolipid biosynthetic process	197.28	0.952447213580838
GO:1903894	0.758053631987481	0.739514007119641	2.58272740762724	2	15	regulation of IRE1-mediated unfolded protein response	197.28	0.952447213580838
GO:0016074	0.758053631987481	0.739514007119641	2.58272740762724	2	15	snoRNA metabolic process	197.28	0.952447213580838
GO:0009209	0.758053631987481	0.739514007119641	2.58272740762724	2	15	pyrimidine ribonucleoside triphosphate biosynthetic process	197.28	0.952447213580838
GO:1903504	0.758053631987481	0.739514007119641	2.58272740762724	2	15	regulation of mitotic spindle checkpoint	197.28	0.952447213580838
GO:0019883	0.758053631987481	0.739514007119641	2.58272740762724	2	15	antigen processing and presentation of endogenous antigen	197.28	0.952447213580838
GO:0033625	0.758053631987481	0.739514007119641	2.58272740762724	2	15	positive regulation of integrin activation	197.28	0.952447213580838
GO:0052695	0.758053631987481	0.739514007119641	2.58272740762724	2	15	cellular glucuronidation	197.28	0.952447213580838
GO:0070071	0.758053631987481	0.739514007119641	2.58272740762724	2	15	proton-transporting two-sector ATPase complex assembly	197.28	0.952447213580838
GO:0006682	0.758053631987481	0.739514007119641	2.58272740762724	2	15	galactosylceramide biosynthetic process	197.28	0.952447213580838
GO:0034085	0.758053631987481	0.739514007119641	2.58272740762724	2	15	establishment of sister chromatid cohesion	197.28	0.952447213580838
GO:0006975	0.758053631987481	0.739514007119641	2.58272740762724	2	15	DNA damage induced protein phosphorylation	197.28	0.952447213580838
GO:0045899	0.758053631987481	0.739514007119641	2.58272740762724	2	15	positive regulation of RNA polymerase II transcription preinitiation complex assembly	197.28	0.952447213580838
GO:0070189	0.758053631987481	0.739514007119641	2.58272740762724	2	15	kynurenine metabolic process	197.28	0.952447213580838
GO:0070120	0.758053631987481	0.739514007119641	2.58272740762724	2	15	ciliary neurotrophic factor-mediated signaling pathway	197.28	0.952447213580838
GO:0070255	0.758053631987481	0.739514007119641	2.58272740762724	2	15	regulation of mucus secretion	197.28	0.952447213580838
GO:0042748	0.758053631987481	0.739514007119641	2.58272740762724	2	15	circadian sleep/wake cycle, non-REM sleep	197.28	0.952447213580838
GO:0061300	0.758053631987481	0.739514007119641	2.58272740762724	2	15	cerebellum vasculature development	197.28	0.952447213580838
GO:0045924	0.758053631987481	0.739514007119641	2.58272740762724	2	15	regulation of female receptivity	197.28	0.952447213580838
GO:0010867	0.758053631987481	0.739514007119641	2.58272740762724	2	15	positive regulation of triglyceride biosynthetic process	197.28	0.952447213580838
GO:0070669	0.758053631987481	0.739514007119641	2.58272740762724	2	15	response to interleukin-2	197.28	0.952447213580838
GO:0010804	0.758053631987481	0.739514007119641	2.58272740762724	2	15	negative regulation of tumor necrosis factor-mediated signaling pathway	197.28	0.952447213580838
GO:0046349	0.758053631987481	0.739514007119641	2.58272740762724	2	15	amino sugar biosynthetic process	197.28	0.952447213580838
GO:0043306	0.758053631987481	0.739514007119641	2.58272740762724	2	15	positive regulation of mast cell degranulation	197.28	0.952447213580838
GO:0055086	0.759147350233822	0.937690354199153	137.917643567295	131	801	nucleobase-containing small molecule metabolic process	4.53149854816311	0.953719072120809
GO:0006644	0.759475449714639	0.927961061478104	99.8654597615868	94	580	phospholipid metabolic process	6.20165279429251	0.953927670334427
GO:1903320	0.759480765145443	0.905781360844245	54.2372755601721	50	315	regulation of protein modification by small protein conjugation or removal	11.1836734693878	0.953927670334427
GO:0043123	0.759557779521622	0.894420620411975	41.6680021763862	38	242	positive regulation of I-kappaB kinase/NF-kappaB signaling	14.4008605969538	0.953927670334427
GO:0034121	0.759809876852787	0.835574717685839	13.9467280011871	12	81	regulation of toll-like receptor signaling pathway	40.5925925925926	0.95402672187337
GO:0046365	0.759809876852787	0.835574717685839	13.9467280011871	12	81	monosaccharide catabolic process	40.5925925925926	0.95402672187337
GO:0046173	0.760409913764823	0.847781813244629	17.218182717515	15	100	polyol biosynthetic process	33.291	0.95402672187337
GO:0043101	0.7605328308017	0.768984756974403	4.99327298807934	4	29	purine-containing compound salvage	105.560047562426	0.95402672187337
GO:0018119	0.7605328308017	0.768984756974403	4.99327298807934	4	29	peptidyl-cysteine S-nitrosylation	105.560047562426	0.95402672187337
GO:0048263	0.7605328308017	0.768984756974403	4.99327298807934	4	29	determination of dorsal identity	105.560047562426	0.95402672187337
GO:0032687	0.7605328308017	0.768984756974403	4.99327298807934	4	29	negative regulation of interferon-alpha production	105.560047562426	0.95402672187337
GO:0006817	0.7605328308017	0.768984756974403	4.99327298807934	4	29	phosphate ion transport	105.560047562426	0.95402672187337
GO:0010155	0.7605328308017	0.768984756974403	4.99327298807934	4	29	regulation of proton transport	105.560047562426	0.95402672187337
GO:0017014	0.7605328308017	0.768984756974403	4.99327298807934	4	29	protein nitrosylation	105.560047562426	0.95402672187337
GO:0007512	0.7605328308017	0.768984756974403	4.99327298807934	4	29	adult heart development	105.560047562426	0.95402672187337
GO:0099111	0.761809466670435	0.901388468050976	50.1049117079685	46	291	microtubule-based transport	12.0561164842172	0.955525798490874
GO:1901615	0.762165850531754	0.934130958211103	125.692733837859	119	730	organic hydroxy compound metabolic process	4.95606305122912	0.955651504179647
GO:0009395	0.762317737023235	0.800901938207638	8.43690953158233	7	49	phospholipid catabolic process	64.7055393586006	0.955651504179647
GO:0006383	0.762317737023235	0.800901938207638	8.43690953158233	7	49	transcription by RNA polymerase III	64.7055393586006	0.955651504179647
GO:1903955	0.762317737023235	0.800901938207638	8.43690953158233	7	49	positive regulation of protein targeting to mitochondrion	64.7055393586006	0.955651504179647
GO:0045429	0.762317737023235	0.800901938207638	8.43690953158233	7	49	positive regulation of nitric oxide biosynthetic process	64.7055393586006	0.955651504179647
GO:0070741	0.762764801327835	0.815945352578037	10.6752732848593	9	62	response to interleukin-6	51.9630593132154	0.956007259290265
GO:0061912	0.762764801327835	0.815945352578037	10.6752732848593	9	62	selective autophagy	51.9630593132154	0.956007259290265
GO:0034754	0.764273712209147	0.876140471681873	30.1318197556512	27	175	cellular hormone metabolic process	19.5669551020408	0.957242715811501
GO:1901016	0.7646325962903	0.840726853187194	16.1850917544641	14	94	regulation of potassium ion transmembrane transporter activity	35.1647804436397	0.957242715811501
GO:0033108	0.7646325962903	0.840726853187194	16.1850917544641	14	94	mitochondrial respiratory chain complex assembly	35.1647804436397	0.957242715811501
GO:2000058	0.765090572912401	0.885269089683599	36.5025473611317	33	212	regulation of ubiquitin-dependent protein catabolic process	16.2958793164827	0.957242715811501
GO:0045123	0.765476987094109	0.825792507204611	12.9136370381362	11	75	cellular extravasation	43.4016	0.957242715811501
GO:0042147	0.766149186975514	0.850654349499615	19.4565464707919	17	113	retrograde transport, endosome to Golgi	29.5479677343567	0.957242715811501
GO:0032728	0.766695410323699	0.775130851182301	6.19854577830539	5	36	positive regulation of interferon-beta production	85.625	0.957242715811501
GO:0072376	0.766695410323699	0.775130851182301	6.19854577830539	5	36	protein activation cascade	85.625	0.957242715811501
GO:0072378	0.766695410323699	0.775130851182301	6.19854577830539	5	36	blood coagulation, fibrin clot formation	85.625	0.957242715811501
GO:0006363	0.766695410323699	0.775130851182301	6.19854577830539	5	36	termination of RNA polymerase I transcription	85.625	0.957242715811501
GO:0010743	0.766695410323699	0.775130851182301	6.19854577830539	5	36	regulation of macrophage derived foam cell differentiation	85.625	0.957242715811501
GO:0043624	0.769885129931431	0.897669850060946	50.2770935351437	46	292	cellular protein complex disassembly	11.9736817414149	0.957242715811501
GO:0090329	0.771052536764109	0.800844610807179	9.64218232180838	8	56	regulation of DNA-dependent DNA replication	56.6173469387755	0.957242715811501
GO:0090342	0.771052536764109	0.800844610807179	9.64218232180838	8	56	regulation of cell aging	56.6173469387755	0.957242715811501
GO:0001956	0.771052536764109	0.800844610807179	9.64218232180838	8	56	positive regulation of neurotransmitter secretion	56.6173469387755	0.957242715811501
GO:0006858	0.771052536764109	0.800844610807179	9.64218232180838	8	56	extracellular transport	56.6173469387755	0.957242715811501
GO:0006656	0.771052536764109	0.800844610807179	9.64218232180838	8	56	phosphatidylcholine biosynthetic process	56.6173469387755	0.957242715811501
GO:0010460	0.771052536764109	0.800844610807179	9.64218232180838	8	56	positive regulation of heart rate	56.6173469387755	0.957242715811501
GO:0050716	0.771052536764109	0.800844610807179	9.64218232180838	8	56	positive regulation of interleukin-1 secretion	56.6173469387755	0.957242715811501
GO:0050650	0.771052536764109	0.800844610807179	9.64218232180838	8	56	chondroitin sulfate proteoglycan biosynthetic process	56.6173469387755	0.957242715811501
GO:0010256	0.771189037039535	0.926331360946746	107.441460157293	101	624	endomembrane system organization	5.75688794378698	0.957242715811501
GO:0050796	0.771226698597321	0.905894117100947	61.8132759558787	57	359	regulation of insulin secretion	9.81570596131315	0.957242715811501
GO:0007283	0.771261344364066	0.92179506484581	94.0112776376317	88	546	spermatogenesis	6.55138268325082	0.957242715811501
GO:0060147	0.771907192298992	0.852921168143313	21.6949102240689	19	126	regulation of posttranscriptional gene silencing	26.5612244897959	0.957242715811501
GO:0060966	0.771907192298992	0.852921168143313	21.6949102240689	19	126	regulation of gene silencing by RNA	26.5612244897959	0.957242715811501
GO:0002495	0.771907192298992	0.852921168143313	21.6949102240689	19	126	antigen processing and presentation of peptide antigen via MHC class II	26.5612244897959	0.957242715811501
GO:0044380	0.77195704535499	0.814350380147371	11.8805460750853	10	69	protein localization to cytoskeleton	46.6162570888469	0.957242715811501
GO:0072528	0.77195704535499	0.814350380147371	11.8805460750853	10	69	pyrimidine-containing compound biosynthetic process	46.6162570888469	0.957242715811501
GO:0035188	0.773665936498937	0.7792650204161	7.40381856853143	6	43	hatching	72.019469983775	0.957242715811501
GO:0071684	0.773665936498937	0.7792650204161	7.40381856853143	6	43	organism emergence from protective structure	72.019469983775	0.957242715811501
GO:0032735	0.773665936498937	0.7792650204161	7.40381856853143	6	43	positive regulation of interleukin-12 production	72.019469983775	0.957242715811501
GO:0098760	0.773665936498937	0.7792650204161	7.40381856853143	6	43	response to interleukin-7	72.019469983775	0.957242715811501
GO:0098761	0.773665936498937	0.7792650204161	7.40381856853143	6	43	cellular response to interleukin-7	72.019469983775	0.957242715811501
GO:1900016	0.773665936498937	0.7792650204161	7.40381856853143	6	43	negative regulation of cytokine production involved in inflammatory response	72.019469983775	0.957242715811501
GO:0030050	0.773665936498937	0.7792650204161	7.40381856853143	6	43	vesicle transport along actin filament	72.019469983775	0.957242715811501
GO:0042745	0.773665936498937	0.7792650204161	7.40381856853143	6	43	circadian sleep/wake cycle	72.019469983775	0.957242715811501
GO:0010573	0.773665936498937	0.7792650204161	7.40381856853143	6	43	vascular endothelial growth factor production	72.019469983775	0.957242715811501
GO:0031146	0.77383898772297	0.837873562447161	17.3903645446901	15	101	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	32.6350357808058	0.957242715811501
GO:0120178	0.774648186783718	0.823588518716798	14.1189098283623	12	82	steroid hormone biosynthetic process	39.6085663295657	0.957242715811501
GO:2000573	0.774648186783718	0.823588518716798	14.1189098283623	12	82	positive regulation of DNA biosynthetic process	39.6085663295657	0.957242715811501
GO:0030888	0.774648186783718	0.823588518716798	14.1189098283623	12	82	regulation of B cell proliferation	39.6085663295657	0.957242715811501
GO:0043620	0.774951729483954	0.859043334579053	24.9663649403967	22	145	regulation of DNA-templated transcription in response to stress	23.2232104637337	0.957242715811501
GO:0048232	0.776906370815727	0.920952665446896	97.2827323539595	91	565	male gamete generation	6.32674132665048	0.957242715811501
GO:0043271	0.777337299905149	0.875611253196931	34.6085472622051	31	201	negative regulation of ion transport	17.0296279795055	0.957242715811501
GO:0008380	0.778037976757216	0.916029891531271	85.9187317603997	80	499	RNA splicing	7.13057377279609	0.957242715811501
GO:0002682	0.778281339155457	0.95305898259253	320.430380372953	309	1861	regulation of immune system process	1.98016470318518	0.957242715811501
GO:0032418	0.778307419316689	0.830297656564362	16.3572735816392	14	95	lysosome localization	34.4283656509695	0.957242715811501
GO:0070664	0.778307419316689	0.830297656564362	16.3572735816392	14	95	negative regulation of leukocyte proliferation	34.4283656509695	0.957242715811501
GO:0035637	0.77836428373304	0.90284942629777	61.9854577830539	57	360	multicellular organismal signaling	9.76125	0.957242715811501
GO:0097755	0.778550446856767	0.863736094457767	28.2378196567245	25	164	positive regulation of blood vessel diameter	20.6294616299822	0.957242715811501
GO:0030148	0.778550446856767	0.863736094457767	28.2378196567245	25	164	sphingolipid biosynthetic process	20.6294616299822	0.957242715811501
GO:0019058	0.779172600264276	0.912742025906138	79.7201859820943	74	463	viral life cycle	7.6613502885212	0.957242715811501
GO:0046488	0.77942114923026	0.881845916886348	39.9461839046347	36	232	phosphatidylinositol metabolic process	14.8443816884661	0.957242715811501
GO:0040038	0.779527458409776	0.686740558292282	1.3774546174012	1	8	polar body extrusion after meiotic divisions	346.78125	0.957242715811501
GO:0050976	0.779527458409776	0.686740558292282	1.3774546174012	1	8	detection of mechanical stimulus involved in sensory perception of touch	346.78125	0.957242715811501
GO:0018364	0.779527458409776	0.686740558292282	1.3774546174012	1	8	peptidyl-glutamine methylation	346.78125	0.957242715811501
GO:0043569	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of insulin-like growth factor receptor signaling pathway	346.78125	0.957242715811501
GO:0043634	0.779527458409776	0.686740558292282	1.3774546174012	1	8	polyadenylation-dependent ncRNA catabolic process	346.78125	0.957242715811501
GO:0031022	0.779527458409776	0.686740558292282	1.3774546174012	1	8	nuclear migration along microfilament	346.78125	0.957242715811501
GO:1901376	0.779527458409776	0.686740558292282	1.3774546174012	1	8	organic heteropentacyclic compound metabolic process	346.78125	0.957242715811501
GO:1901525	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of mitophagy	346.78125	0.957242715811501
GO:1901642	0.779527458409776	0.686740558292282	1.3774546174012	1	8	nucleoside transmembrane transport	346.78125	0.957242715811501
GO:0031508	0.779527458409776	0.686740558292282	1.3774546174012	1	8	pericentric heterochromatin assembly	346.78125	0.957242715811501
GO:0044179	0.779527458409776	0.686740558292282	1.3774546174012	1	8	hemolysis in other organism	346.78125	0.957242715811501
GO:0071483	0.779527458409776	0.686740558292282	1.3774546174012	1	8	cellular response to blue light	346.78125	0.957242715811501
GO:1905278	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of epithelial tube formation	346.78125	0.957242715811501
GO:0044531	0.779527458409776	0.686740558292282	1.3774546174012	1	8	modulation of programmed cell death in other organism	346.78125	0.957242715811501
GO:0044532	0.779527458409776	0.686740558292282	1.3774546174012	1	8	modulation of apoptotic process in other organism	346.78125	0.957242715811501
GO:0035122	0.779527458409776	0.686740558292282	1.3774546174012	1	8	embryonic medial fin morphogenesis	346.78125	0.957242715811501
GO:0097241	0.779527458409776	0.686740558292282	1.3774546174012	1	8	hematopoietic stem cell migration to bone marrow	346.78125	0.957242715811501
GO:0032049	0.779527458409776	0.686740558292282	1.3774546174012	1	8	cardiolipin biosynthetic process	346.78125	0.957242715811501
GO:0001787	0.779527458409776	0.686740558292282	1.3774546174012	1	8	natural killer cell proliferation	346.78125	0.957242715811501
GO:0035744	0.779527458409776	0.686740558292282	1.3774546174012	1	8	T-helper 1 cell cytokine production	346.78125	0.957242715811501
GO:0071578	0.779527458409776	0.686740558292282	1.3774546174012	1	8	zinc ion import across plasma membrane	346.78125	0.957242715811501
GO:0060160	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of dopamine receptor signaling pathway	346.78125	0.957242715811501
GO:1902218	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	346.78125	0.957242715811501
GO:0035583	0.779527458409776	0.686740558292282	1.3774546174012	1	8	sequestering of TGFbeta in extracellular matrix	346.78125	0.957242715811501
GO:1902231	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage	346.78125	0.957242715811501
GO:0060295	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of cilium movement involved in cell motility	346.78125	0.957242715811501
GO:0060296	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of cilium beat frequency involved in ciliary motility	346.78125	0.957242715811501
GO:0051036	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of endosome size	346.78125	0.957242715811501
GO:0051001	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of nitric-oxide synthase activity	346.78125	0.957242715811501
GO:0035634	0.779527458409776	0.686740558292282	1.3774546174012	1	8	response to stilbenoid	346.78125	0.957242715811501
GO:1905940	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of gonad development	346.78125	0.957242715811501
GO:0060717	0.779527458409776	0.686740558292282	1.3774546174012	1	8	chorion development	346.78125	0.957242715811501
GO:0048200	0.779527458409776	0.686740558292282	1.3774546174012	1	8	Golgi transport vesicle coating	346.78125	0.957242715811501
GO:0048205	0.779527458409776	0.686740558292282	1.3774546174012	1	8	COPI coating of Golgi vesicle	346.78125	0.957242715811501
GO:0001969	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of activation of membrane attack complex	346.78125	0.957242715811501
GO:0048743	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of skeletal muscle fiber development	346.78125	0.957242715811501
GO:0001923	0.779527458409776	0.686740558292282	1.3774546174012	1	8	B-1 B cell differentiation	346.78125	0.957242715811501
GO:0035964	0.779527458409776	0.686740558292282	1.3774546174012	1	8	COPI-coated vesicle budding	346.78125	0.957242715811501
GO:0001905	0.779527458409776	0.686740558292282	1.3774546174012	1	8	activation of membrane attack complex	346.78125	0.957242715811501
GO:0060510	0.779527458409776	0.686740558292282	1.3774546174012	1	8	type II pneumocyte differentiation	346.78125	0.957242715811501
GO:0051454	0.779527458409776	0.686740558292282	1.3774546174012	1	8	intracellular pH elevation	346.78125	0.957242715811501
GO:0051459	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of corticotropin secretion	346.78125	0.957242715811501
GO:2000382	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of mesoderm development	346.78125	0.957242715811501
GO:0051177	0.779527458409776	0.686740558292282	1.3774546174012	1	8	meiotic sister chromatid cohesion	346.78125	0.957242715811501
GO:0051132	0.779527458409776	0.686740558292282	1.3774546174012	1	8	NK T cell activation	346.78125	0.957242715811501
GO:0051138	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of NK T cell differentiation	346.78125	0.957242715811501
GO:0002019	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of renal output by angiotensin	346.78125	0.957242715811501
GO:1902956	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of mitochondrial electron transport, NADH to ubiquinone	346.78125	0.957242715811501
GO:2000110	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of macrophage apoptotic process	346.78125	0.957242715811501
GO:2000143	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of DNA-templated transcription, initiation	346.78125	0.957242715811501
GO:0060971	0.779527458409776	0.686740558292282	1.3774546174012	1	8	embryonic heart tube left/right pattern formation	346.78125	0.957242715811501
GO:0051891	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of cardioblast differentiation	346.78125	0.957242715811501
GO:0002349	0.779527458409776	0.686740558292282	1.3774546174012	1	8	histamine production involved in inflammatory response	346.78125	0.957242715811501
GO:1903059	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of protein lipidation	346.78125	0.957242715811501
GO:0015820	0.779527458409776	0.686740558292282	1.3774546174012	1	8	leucine transport	346.78125	0.957242715811501
GO:0002419	0.779527458409776	0.686740558292282	1.3774546174012	1	8	T cell mediated cytotoxicity directed against tumor cell target	346.78125	0.957242715811501
GO:0002441	0.779527458409776	0.686740558292282	1.3774546174012	1	8	histamine secretion involved in inflammatory response	346.78125	0.957242715811501
GO:2000848	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of corticosteroid hormone secretion	346.78125	0.957242715811501
GO:0072106	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of ureteric bud formation	346.78125	0.957242715811501
GO:0072107	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of ureteric bud formation	346.78125	0.957242715811501
GO:0002125	0.779527458409776	0.686740558292282	1.3774546174012	1	8	maternal aggressive behavior	346.78125	0.957242715811501
GO:2000510	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of dendritic cell chemotaxis	346.78125	0.957242715811501
GO:0009080	0.779527458409776	0.686740558292282	1.3774546174012	1	8	pyruvate family amino acid catabolic process	346.78125	0.957242715811501
GO:0036166	0.779527458409776	0.686740558292282	1.3774546174012	1	8	phenotypic switching	346.78125	0.957242715811501
GO:0009078	0.779527458409776	0.686740558292282	1.3774546174012	1	8	pyruvate family amino acid metabolic process	346.78125	0.957242715811501
GO:2000662	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of interleukin-5 secretion	346.78125	0.957242715811501
GO:1903392	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of adherens junction organization	346.78125	0.957242715811501
GO:1903371	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of endoplasmic reticulum tubular network organization	346.78125	0.957242715811501
GO:0072718	0.779527458409776	0.686740558292282	1.3774546174012	1	8	response to cisplatin	346.78125	0.957242715811501
GO:0072708	0.779527458409776	0.686740558292282	1.3774546174012	1	8	response to sorbitol	346.78125	0.957242715811501
GO:0051970	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of transmission of nerve impulse	346.78125	0.957242715811501
GO:0002553	0.779527458409776	0.686740558292282	1.3774546174012	1	8	histamine secretion by mast cell	346.78125	0.957242715811501
GO:1903294	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of glutamate secretion, neurotransmission	346.78125	0.957242715811501
GO:1903296	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of glutamate secretion, neurotransmission	346.78125	0.957242715811501
GO:0072656	0.779527458409776	0.686740558292282	1.3774546174012	1	8	maintenance of protein location in mitochondrion	346.78125	0.957242715811501
GO:0072675	0.779527458409776	0.686740558292282	1.3774546174012	1	8	osteoclast fusion	346.78125	0.957242715811501
GO:0072603	0.779527458409776	0.686740558292282	1.3774546174012	1	8	interleukin-5 secretion	346.78125	0.957242715811501
GO:0110009	0.779527458409776	0.686740558292282	1.3774546174012	1	8	formin-nucleated actin cable organization	346.78125	0.957242715811501
GO:0002645	0.779527458409776	0.686740558292282	1.3774546174012	1	8	positive regulation of tolerance induction	346.78125	0.957242715811501
GO:1903748	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of establishment of protein localization to mitochondrion	346.78125	0.957242715811501
GO:0006003	0.779527458409776	0.686740558292282	1.3774546174012	1	8	fructose 2,6-bisphosphate metabolic process	346.78125	0.957242715811501
GO:0009256	0.779527458409776	0.686740558292282	1.3774546174012	1	8	10-formyltetrahydrofolate metabolic process	346.78125	0.957242715811501
GO:1903817	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of voltage-gated potassium channel activity	346.78125	0.957242715811501
GO:0009202	0.779527458409776	0.686740558292282	1.3774546174012	1	8	deoxyribonucleoside triphosphate biosynthetic process	346.78125	0.957242715811501
GO:0033212	0.779527458409776	0.686740558292282	1.3774546174012	1	8	iron import into cell	346.78125	0.957242715811501
GO:0009785	0.779527458409776	0.686740558292282	1.3774546174012	1	8	blue light signaling pathway	346.78125	0.957242715811501
GO:0052331	0.779527458409776	0.686740558292282	1.3774546174012	1	8	hemolysis in other organism involved in symbiotic interaction	346.78125	0.957242715811501
GO:0009826	0.779527458409776	0.686740558292282	1.3774546174012	1	8	unidimensional cell growth	346.78125	0.957242715811501
GO:0006348	0.779527458409776	0.686740558292282	1.3774546174012	1	8	chromatin silencing at telomere	346.78125	0.957242715811501
GO:1900133	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of renin secretion into blood stream	346.78125	0.957242715811501
GO:0052433	0.779527458409776	0.686740558292282	1.3774546174012	1	8	modulation by organism of apoptotic process in other organism involved in symbiotic interaction	346.78125	0.957242715811501
GO:0052150	0.779527458409776	0.686740558292282	1.3774546174012	1	8	modulation by symbiont of host apoptotic process	346.78125	0.957242715811501
GO:0003097	0.779527458409776	0.686740558292282	1.3774546174012	1	8	renal water transport	346.78125	0.957242715811501
GO:0009637	0.779527458409776	0.686740558292282	1.3774546174012	1	8	response to blue light	346.78125	0.957242715811501
GO:0006177	0.779527458409776	0.686740558292282	1.3774546174012	1	8	GMP biosynthetic process	346.78125	0.957242715811501
GO:0009608	0.779527458409776	0.686740558292282	1.3774546174012	1	8	response to symbiont	346.78125	0.957242715811501
GO:0009609	0.779527458409776	0.686740558292282	1.3774546174012	1	8	response to symbiotic bacterium	346.78125	0.957242715811501
GO:0003025	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of systemic arterial blood pressure by baroreceptor feedback	346.78125	0.957242715811501
GO:0052248	0.779527458409776	0.686740558292282	1.3774546174012	1	8	modulation of programmed cell death in other organism involved in symbiotic interaction	346.78125	0.957242715811501
GO:1900825	0.779527458409776	0.686740558292282	1.3774546174012	1	8	regulation of membrane depolarization during cardiac muscle cell action potential	346.78125	0.957242715811501
GO:0006868	0.779527458409776	0.686740558292282	1.3774546174012	1	8	glutamine transport	346.78125	0.957242715811501
GO:0003319	0.779527458409776	0.686740558292282	1.3774546174012	1	8	cardioblast migration to the midline involved in heart rudiment formation	346.78125	0.957242715811501
GO:0006551	0.779527458409776	0.686740558292282	1.3774546174012	1	8	leucine metabolic process	346.78125	0.957242715811501
GO:0006522	0.779527458409776	0.686740558292282	1.3774546174012	1	8	alanine metabolic process	346.78125	0.957242715811501
GO:0006524	0.779527458409776	0.686740558292282	1.3774546174012	1	8	alanine catabolic process	346.78125	0.957242715811501
GO:0070086	0.779527458409776	0.686740558292282	1.3774546174012	1	8	ubiquitin-dependent endocytosis	346.78125	0.957242715811501
GO:0070070	0.779527458409776	0.686740558292282	1.3774546174012	1	8	proton-transporting V-type ATPase complex assembly	346.78125	0.957242715811501
GO:0003150	0.779527458409776	0.686740558292282	1.3774546174012	1	8	muscular septum morphogenesis	346.78125	0.957242715811501
GO:0045144	0.779527458409776	0.686740558292282	1.3774546174012	1	8	meiotic sister chromatid segregation	346.78125	0.957242715811501
GO:0034087	0.779527458409776	0.686740558292282	1.3774546174012	1	8	establishment of mitotic sister chromatid cohesion	346.78125	0.957242715811501
GO:0045719	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of glycogen biosynthetic process	346.78125	0.957242715811501
GO:0045875	0.779527458409776	0.686740558292282	1.3774546174012	1	8	negative regulation of sister chromatid cohesion	346.78125	0.957242715811501
